Artist and Title,Streams,Daily,year
Britney Spears - I Wanna Go,152016885,88168.0,2011
Wiz Khalifa - Roll Up,151835002,35817.0,2011
Franco De Vita - Te Amo,150172539,61905.0,2011
Benny Benassi - Cinema,149467103,34547.0,2011
Cody Johnson - Diamond In My Pocket,149447766,125920.0,2011
Red Hot Chili Peppers - The Adventures of Rain Dance Maggie,148895848,60215.0,2011
Rihanna - Talk That Talk,148286481,61537.0,2011
Hollywood Undead - Bullet,148103736,46109.0,2011
Avril Lavigne - Wish You Were Here,146169316,81709.0,2011
Wiz Khalifa - On My Level,144871822,43600.0,2011
Franco De Vita - Tan Sólo Tú,144173337,76314.0,2011
Calvin Harris - Bounce,142718184,28840.0,2011
Río Roma - Me Cambiaste la Vida,142540398,50997.0,2011
Beyoncé - Dance for You,142086769,45525.0,2011
Adele - Lovesong,141964383,49331.0,2011
Beyoncé - End of Time,140231864,36037.0,2011
James Morrison - I Won't Let You Go,139092616,68105.0,2011
The Weeknd - The Party & The After Party,138909999,355588.0,2011
J. Cole - Nobody's Perfect,136451205,71967.0,2011
Los Caligaris - Razón,136241740,56965.0,2011
Luke Bryan - Kiss Tomorrow Goodbye,136020025,117918.0,2011
Foster The People - Don't Stop (Color on the Walls),135500210,32366.0,2011
Plan B - Frikitona,135416609,102073.0,2011
Lady A - Just A Kiss,134585750,36373.0,2011
2NE1 - I AM THE BEST,131663291,87141.0,2011
Ben Howard - Promise,131626701,33263.0,2011
Jason Derulo - Don't Wanna Go Home,128000790,35243.0,2011
David Guetta - Little Bad Girl,126774833,29257.0,2011
Michael Bublé - Santa Baby,126687628,76474.0,2011
JAY-Z - Why I Love You,126557466,200143.0,2011
Emma Louise - Jungle,126033217,45038.0,2011
Toby Keith - Red Solo Cup,125990606,43201.0,2011
Colbie Caillat - Brighter Than The Sun,125787707,30223.0,2011
Bon Iver - Wash.,124965489,101914.0,2011
Maná - El verdadero amor perdona,124905702,80179.0,2011
Falling In Reverse - I'm Not A Vampire,124044451,69331.0,2011
The Vaccines - If You Wanna,122654365,26026.0,2011
Drake - Over My Dead Body,122167743,49676.0,2011
Kendrick Lamar - HiiiPower,121825268,67557.0,2011
Kendrick Lamar - Rigamortus,121680492,32547.0,2011
Kirko Bangz - Drank in My Cup,121021060,38234.0,2011
Foster The People - Call It What You Want,120463343,32243.0,2011
Montgomery Gentry - Where I Come From,119691537,46796.0,2011
Gym Class Heroes - Ass Back Home,119657200,33688.0,2011
Cage The Elephant - Shake Me Down,119412762,33534.0,2011
Nicki Minaj - Beez In The Trap,119101451,52525.0,2011
Andy Grammer - Fine By Me,118978198,31591.0,2011
Alex Turner - Stuck on the puzzle,118836242,51595.0,2011
Lil Wayne - Blunt Blowin,118505737,42896.0,2011
Justin Bieber - The Christmas Song (Chestnuts Roasting On An Open Fire),117500031,95455.0,2011
Michael Bublé - Silent Night,116857509,81322.0,2011
The Weeknd - Loft Music,116206129,36429.0,2011
The Oh Hellos - Hello My Old Heart,114841188,28255.0,2011
Imagine Dragons - Amsterdam,114730841,24483.0,2011
M83 - My Tears Are Becoming A Sea,113932263,101728.0,2011
"Alejandro Sanz - Te lo agradezco, pero no",112999259,76789.0,2011
Example - Changed the Way You Kiss Me,112921071,29943.0,2011
B.o.B - Strange Clouds,112801566,15411.0,2011
Lady Gaga - Marry The Night,112051843,39345.0,2011
Pusha T - Trouble on My Mind,111876968,22820.0,2011
Christina Perri - arms,111833605,25426.0,2011
T-Pain - Turn All the Lights On,110074202,33290.0,2011
Chris Young - Tomorrow,109855850,39388.0,2011
Falling In Reverse - Good Girls Bad Guys,109312960,47491.0,2011
Foo Fighters - These Days,109273420,37365.0,2011
The Black Keys - Little Black Submarines,109114852,73481.0,2011
Rihanna - Birthday Cake,108618412,29192.0,2011
Drake - Look What You've Done,107932805,105274.0,2011
Alejandro Sanz - Desde cuando,107682845,70198.0,2011
Leonel García - Para Empezar,107539167,19176.0,2011
Ed Sheeran - Wake Me Up,107468903,8747.0,2011
Avicii - Levels,107294131,29878.0,2011
The Head And The Heart - Down in the Valley,107134649,15268.0,2011
LMFAO - Sorry For Party Rocking,106490519,41910.0,2011
Justin Bieber - All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,105089871,65042.0,2011
Michael Bublé - Blue Christmas,105086126,66168.0,2011
Veronica Maggio - Jag kommer,104983511,24159.0,2011
Marcell - Takkan Terganti,104954389,117565.0,2011
J Alvarez - Junto al Amanecer,104699836,86638.0,2011
Adele - He Won't Go,104092112,34243.0,2011
DMX - Ruff Ryders' Anthem,103549422,14135.0,2011
Ray Charles - Georgia on My Mind,102998686,53100.0,2011
George Strait - Give It Away,102569033,52173.0,2011
Drake - Under Ground Kings,102351133,31748.0,2011
Rammstein - Rosenrot,101745724,53126.0,2011
Westlife - You Raise Me Up,101334336,32720.0,2011
The Neighbourhood - Sweater Weather,2581842829,1916492.0,2012
Tom Odell - Another Love,2120037353,1860779.0,2012
Passenger - Let Her Go,2087739855,1044950.0,2012
Imagine Dragons - Demons,2037622675,1340425.0,2012
Bruno Mars - When I Was Your Man,1864443572,1336927.0,2012
Bruno Mars - Locked out of Heaven,1718631237,1497457.0,2012
Imagine Dragons - Radioactive,1703927883,846243.0,2012
Maroon 5 - Payphone,1639466049,1040418.0,2012
Calvin Harris - We Found Love,1419534505,1257582.0,2012
Pitbull - Timber,1326066950,664299.0,2012
The Script - Hall of Fame,1298802846,705104.0,2012
Kendrick Lamar - Money Trees,1285445268,1152109.0,2012
Rihanna - Diamonds,1269111951,1056741.0,2012
MKTO - Classic,1234279868,478095.0,2012
Carly Rae Jepsen - Call Me Maybe,1230993395,832702.0,2012
Lana Del Rey - Summertime Sadness,1211171835,1351296.0,2012
Rihanna - Stay,1190236954,701720.0,2012
P!nk - Just Give Me a Reason,1171944664,538847.0,2012
The Lumineers - Ho Hey,1162041512,799976.0,2012
Macklemore & Ryan Lewis - Thrift Shop,1121684792,607706.0,2012
One Direction - What Makes You Beautiful,1105488028,673271.0,2012
fun. - We Are Young,1051001661,517508.0,2012
Swedish House Mafia - Don't You Worry Child,989685607,586174.0,2012
Of Monsters and Men - Little Talks,966198171,449721.0,2012
Disclosure - Latch,939804245,360551.0,2012
Frank Ocean - Lost,931601700,685529.0,2012
Bruno Mars - Treasure,916335987,515669.0,2012
Imagine Dragons - On Top Of The World,875073571,468947.0,2012
Frank Ocean - Thinkin Bout You,815313576,716823.0,2012
Jason Mraz - I Won't Give Up,813895758,229846.0,2012
Maroon 5 - One More Night,785003768,625247.0,2012
alt-J - Breezeblocks,777708615,301324.0,2012
Taylor Swift - I Knew You Were Trouble.,766229110,443117.0,2012
Icona Pop - I Love It,761984111,380933.0,2012
Neon Trees - Everybody Talks,761289535,395634.0,2012
Flo Rida - Whistle,748827746,546719.0,2012
Ellie Goulding - Burn,727434768,340729.0,2012
James Arthur - Impossible,712242190,398958.0,2012
will.i.am - Scream & Shout,702665026,378350.0,2012
Kendrick Lamar - m.A.A.d city,691571177,232980.0,2012
Justin Bieber - Beauty And A Beat,672966009,977824.0,2012
Chief Keef - Love Sosa,665650360,616996.0,2012
"Kendrick Lamar - Bitch, Don’t Kill My Vibe",659623661,333776.0,2012
fun. - Some Nights,654453226,258054.0,2012
Mumford & Sons - I Will Wait,652298416,262887.0,2012
Kesha - Die Young,642243961,316548.0,2012
Taylor Swift - We Are Never Ever Getting Back Together,631477549,246684.0,2012
Kendrick Lamar - Swimming Pools (Drank),627316321,711612.0,2012
Pitbull - Feel This Moment,604511861,418470.0,2012
Lana Del Rey - Born To Die,597723616,444291.0,2012
Train - Drive By,596944379,346644.0,2012
P!nk - Try,593546748,369586.0,2012
Alicia Keys - Girl on Fire,585897631,313919.0,2012
One Direction - Little Things,580151776,176187.0,2012
Mac DeMarco - My Kind of Woman,570650319,542833.0,2012
Owl City - Good Time,550835329,264850.0,2012
Zedd - Clarity,547953129,218977.0,2012
Adele - Skyfall,529127545,1232229.0,2012
One Direction - They Don't Know About Us,521595448,194189.0,2012
MARINA - Bubblegum Bitch,495755052,275959.0,2012
Nate Dogg - Regulate,484447467,174855.0,2012
Justin Bieber - Boyfriend,482884309,354653.0,2012
Kendrick Lamar - Poetic Justice,478673364,234435.0,2012
Katy Perry - Part Of Me,474935711,400246.0,2012
Calvin Harris - Sweet Nothing,469940417,199371.0,2012
Calvin Harris - I Need Your Love,467797934,159508.0,2012
Daddy Yankee - Limbo,462515712,220436.0,2012
Lana Del Rey - Radio,455884974,836310.0,2012
Tame Impala - Feels Like We Only Go Backwards,450525517,228734.0,2012
Linkin Park - BURN IT DOWN,439388780,195882.0,2012
PSY - Gangnam Style,438343748,210016.0,2012
Ellie Goulding - How Long Will I Love You,433718738,160364.0,2012
León Larregui - Brillas,433023642,266777.0,2012
Florida Georgia Line - Cruise,427878026,142982.0,2012
Lana Del Rey - Diet Mountain Dew,426752464,556894.0,2012
Kendrick Lamar - Swimming Pools (Drank),422935798,263744.0,2012
The Lumineers - Stubborn Love,422100217,251940.0,2012
Lana Del Rey - Blue Jeans,418551573,179893.0,2012
Olly Murs - Troublemaker,406869278,199099.0,2012
Avicii - I Could Be The One (Avicii Vs. Nicky Romero),401453933,171429.0,2012
One Direction - Kiss You,395194305,134262.0,2012
Lana Del Rey - National Anthem,389609168,347381.0,2012
Kendrick Lamar - Backseat Freestyle,386333033,120233.0,2012
Lana Del Rey - Dark Paradise,379421066,206790.0,2012
Kanye West - Mercy,376662916,116942.0,2012
Rihanna - Pour It Up,374306744,212164.0,2012
Mike WiLL Made-It - Pour It Up,374094580,185381.0,2012
Justin Bieber - As Long As You Love Me,372430890,161972.0,2012
Miguel - Adorn,371798802,218821.0,2012
Taylor Swift - 22,366859757,141991.0,2012
Pierce The Veil - King For A Day,365781189,264543.0,2012
"Phillip Phillips - Gone, Gone, Gone",362156230,208859.0,2012
Guy Sebastian - Battle Scars,361973562,84728.0,2012
One Direction - Live While We're Young,360770080,142293.0,2012
Meek Mill - Dreams and Nightmares,355321494,213782.0,2012
"Emeli Sandé - Read All About It, Pt. III",347632238,104675.0,2012
Linkin Park - CASTLE OF GLASS,346939432,166964.0,2012
Rihanna - Loveeeeeee Song,344905334,359374.0,2012
Frank Ocean - Super Rich Kids,344885603,240353.0,2012
MARINA - Primadonna,342123053,146753.0,2012
Of Monsters and Men - Dirty Paws,327201607,101586.0,2012
Lana Del Rey - Ride,326574994,177482.0,2012
One Direction - One Thing,326206210,149886.0,2012
Ray Charles - Hit the Road Jack,317972643,417938.0,2012
Labrinth - Beneath Your Beautiful,310362180,82643.0,2012
Katy Perry - Wide Awake,310227744,903937.0,2012
MARINA - How to Be a Heartbreaker,305962483,109900.0,2012
Family of the Year - Hero,304082778,58723.0,2012
Zedd - Stay The Night,302394770,93323.0,2012
Phillip Phillips - Home,300002918,107345.0,2012
The Lumineers - Flowers in Your Hair,299155101,302131.0,2012
Marconi Union - Weightless Part 1,296542642,241445.0,2012
Chief Keef - Hate Bein' Sober,296126851,242128.0,2012
Asaf Avidan - One Day / Reckoning Song (Wankelmut Remix),291777519,81664.0,2012
Katy Perry - The One That Got Away,291696987,66596.0,2012
Muse - Madness,290327451,76376.0,2012
Wisin & Yandel - Algo Me Gusta De Ti,290053113,143669.0,2012
Passion Pit - Take a Walk,288260815,52979.0,2012
Maroon 5 - Daylight,287724241,245088.0,2012
Carla Morrison - Disfruto,287430197,211389.0,2012
Thousand Foot Krutch - Courtesy Call,287358409,144389.0,2012
Sleeping At Last - Turning Page,286058112,118229.0,2012
Mac DeMarco - Freaking Out the Neighborhood,283928626,235567.0,2012
Frank Ocean - Pyramids,283202054,316125.0,2012
Skrillex - Make It Bun Dem,279813619,93906.0,2012
Mi Banda El Mexicano - Ramito De Violetas,279547972,176704.0,2012
Pablo Alborán - Dónde está el amor,270885863,178468.0,2012
Tame Impala - Elephant,268695203,146430.0,2012
Bridgit Mendler - Ready or Not,266636347,120170.0,2012
Taylor Swift - Everything Has Changed,265230066,58353.0,2012
Lee Brice - Hard To Love,263012087,77125.0,2012
Xavier Rudd - Follow The Sun,262829500,115446.0,2012
Bingo Players - Get Up (Rattle) [feat. Far East Movement],253827119,106183.0,2012
Zara Larsson - Uncover,253639403,66612.0,2012
Chief Keef - I Don't Like,252589025,272700.0,2012
Grimes - Oblivion,252527106,163076.0,2012
Grimes - Genesis,247557901,257459.0,2012
Flo Rida - I Cry,244852593,95282.0,2012
DJ Nelson - La Pregunta,243994141,223866.0,2012
Taylor Swift - Red,243923460,69316.0,2012
Twenty One Pilots - Migraine,243627276,66912.0,2012
Vicentico - No Te Apartes de Mí,239813236,134158.0,2012
Azealia Banks - 212,239468037,110385.0,2012
Ne-Yo - Let Me Love You (Until You Learn To Love Yourself),239083745,96334.0,2012
Taylor Swift - All Too Well,238867875,57403.0,2012
Romeo Santos - Promise,238533696,106022.0,2012
Imagine Dragons - Bleeding Out,238292737,60264.0,2012
Don Omar - Dutty Love,232900733,141626.0,2012
Cali Y El Dandee - Yo Te Esperaré,232652290,123066.0,2012
Frank Ocean - Pink Matter,232385565,253506.0,2012
Maroon 5 - Love Somebody,230629403,61628.0,2012
Calvin Harris - Thinking About You,228656117,56828.0,2012
Millonario & W. Corona - Éxtasis,228333054,134268.0,2012
The Living Tombstone - Discord,228325021,154503.0,2012
Up Dharma Down - Tadhana,226873573,218157.0,2012
Taylor Swift - Safe & Sound,225444442,59733.0,2012
ScHoolboy Q - Hands on the Wheel,224516182,101415.0,2012
Bruno Mars - Gorilla,224315260,65717.0,2012
Alfredo Olivas - El Precio De La Soledad,222284848,444512.0,2012
Canserbero - Es Épico,221701487,276831.0,2012
The xx - Angels,221590010,38354.0,2012
Katy Perry - E.T.,221448990,118859.0,2012
Of Monsters and Men - Mountain Sound,221366115,103283.0,2012
Bruno Mars - Young Girls,218995280,63077.0,2012
Romeo Santos - Llévame Contigo,217266750,154110.0,2012
Melendi - Tu jardín con enanitos,215819386,187098.0,2012
Frank Ocean - Forrest Gump,213849281,78331.0,2012
Los Bukis - Tu Cárcel,212562439,157668.0,2012
Lana Del Rey - Off To The Races,211792267,103883.0,2012
Canserbero - Maquiavélico,208061590,312973.0,2012
Calvin Harris - Let's Go,207562005,62904.0,2012
Otto Knows - Million Voices,206555211,96778.0,2012
Swedish House Mafia - Greyhound,205006092,32833.0,2012
Avicii - Silhouettes,203861597,80566.0,2012
P!nk - True Love,202910943,91786.0,2012
Kip Moore - Somethin' 'Bout A Truck,202215287,76087.0,2012
P!nk - Blow Me (One Last Kiss),201752399,66998.0,2012
Jennifer Lopez - Dance Again,200002352,65059.0,2012
The Neighbourhood - Wires,198878589,84248.0,2012
Romeo Santos - La Diabla,198583600,153045.0,2012
Rihanna - What Now,197404777,25931.0,2012
Little Mix - Wings,194496217,49216.0,2012
Black Veil Brides - In The End,193792858,96669.0,2012
Rudimental - Feel the Love,193002063,63654.0,2012
Carla Morrison - Eres Tú,192776038,101861.0,2012
Florida Georgia Line - Round Here,192724560,47768.0,2012
The Wanted - Chasing The Sun,189732966,75096.0,2012
Calvin Harris - We'll Be Coming Back,189425643,43562.0,2012
USHER - Scream,188297144,65163.0,2012
Travis Porter - Ayy Ladies,188032297,60940.0,2012
Gajendra Verma - Mann Mera,187854753,287821.0,2012
Nicki Minaj - Va Va Voom,186702276,219123.0,2012
Bahamas - Lost In The Light,186479518,71382.0,2012
Emeli Sandé - Next To Me,186280322,47616.0,2012
Natiruts - Quero Ser Feliz Também,186188597,109082.0,2012
B.o.B - So Good,185563044,41947.0,2012
Sebastian Ingrosso - Calling (Lose My Mind),180935917,55180.0,2012
Chris Brown - Don't Wake Me Up,179574655,36314.0,2012
"Wiz Khalifa - Work Hard, Play Hard",179086118,33533.0,2012
Twenty One Pilots - Guns for Hands,176665874,32323.0,2012
Canserbero - Jeremías 17-5,175938729,194204.0,2012
Chet Faker - No Diggity,175887814,42631.0,2012
Nicki Minaj - High School,175661941,80829.0,2012
Pitbull - Don't Stop the Party,175075206,94777.0,2012
Romeo Santos - Mi Santa,173623000,123730.0,2012
The 1975 - Sex,173223049,45577.0,2012
Santigold - Disparate Youth,172337723,50901.0,2012
LiSA - crossing field,171742045,81667.0,2012
Chris Brown - Turn Up the Music,171416629,39588.0,2012
Robbie Williams - Candy,171082855,88083.0,2012
Kendrick Lamar - The Recipe,170920537,103466.0,2012
Alabama Shakes - Hold On,170747053,61479.0,2012
Florida Georgia Line - Get Your Shine On,170702338,31439.0,2012
alt-J - Tessellate,169792820,72403.0,2012
Lil Wayne - Rich As Fuck,168090724,53951.0,2012
Halestorm - I Miss the Misery,167806763,72125.0,2012
Train - 50 Ways to Say Goodbye,166729423,65712.0,2012
Lana Del Rey - Carmen,164795269,90983.0,2012
Pierce The Veil - A Match Into Water,164269363,143720.0,2012
alt-J - Fitzpleasure,162011928,77746.0,2012
Stone Sour - Absolute Zero,160072291,57571.0,2012
The Game - Ali Bomaye,158934172,40008.0,2012
Flume - Holdin On,158909040,39504.0,2012
fun. - Carry On,158693160,41565.0,2012
Loreen - Euphoria,158147593,31403.0,2012
Bridgit Mendler - Hurricane,158124380,128866.0,2012
One Direction - Over Again,156950753,36679.0,2012
"Kendrick Lamar - Sing About Me, I'm Dying Of Thirst",156191294,82497.0,2012
Jason Mraz - 93 Million Miles,155756320,61548.0,2012
Pritam - Raabta,155684428,179264.0,2012
The Paper Kites - Paint,154644026,211916.0,2012
Linkin Park - LOST IN THE ECHO,154559670,70996.0,2012
Twenty One Pilots - Ode to Sleep,154139680,22243.0,2012
alt-J - Taro,153943881,39025.0,2012
Canserbero - Stupid Love Story,153921730,249827.0,2012
Carla Morrison - Déjenme Llorar,153857357,90043.0,2012
WALK THE MOON - Anna Sun,153051566,32688.0,2012
Of Monsters and Men - King And Lionheart,152874637,39718.0,2012
One Direction - More Than This,152356101,37704.0,2012
Famy - Ava,150855305,126792.0,2012
Timati - Welcome to St. Tropez [DJ Antoine vs. Mad Mark Remix],149592986,61714.0,2012
The Lumineers - Slow It Down,149389189,20111.0,2012
Michael Schulte - You Said You'd Grow Old With Me,149364310,21380.0,2012
Ellie Goulding - Anything Could Happen,147611002,22974.0,2012
alt-J - Something Good,147438778,65817.0,2012
Jesse & Joy - Llorar,147060171,157732.0,2012
Los Cadetes De Linares - Los Dos Amigos,146901407,191884.0,2012
Los Cadetes De Linares - No Hay Novedad,146823562,188922.0,2012
MARINA - Teen Idle,146705952,61085.0,2012
Lana Del Rey - Cola,145972080,110838.0,2012
Thousand Foot Krutch - War of Change,145962513,93465.0,2012
Lana Del Rey - Million Dollar Man,145612996,119581.0,2012
Daddy Yankee - Lovumba,145213643,63468.0,2012
"Bob Marley & The Wailers - Get Up, Stand Up",144818908,67591.0,2012
No Te Va Gustar - A las Nueve,143628125,100989.0,2012
French Montana - Pop That,143421640,21044.0,2012
Calvin Harris - Drinking from the Bottle,142274752,21901.0,2012
Mumford & Sons - Babel,142245413,31846.0,2012
Frank Ocean - Sweet Life,141676131,75771.0,2012
will.i.am - This Is Love,140701416,28002.0,2012
Crystal Castles - Transgender,140330256,166909.0,2012
Jason Aldean - Night Train,139993540,29766.0,2012
Maná - Corazón Espinado,139934719,76908.0,2012
Beach House - Myth,139882672,94790.0,2012
Secondhand Serenade - Fall for You (Acoustic),139293213,24044.0,2012
The Script - If You Could See Me Now,139175278,37045.0,2012
